codigo,denominacion_generica_es,denominacion_generica_val,denominacion_especifica,denominacion,regimen,tipo_via,direccion,numero,codigo_postal,localidad,provincia,telefono,fax,cod_edificacion,longitud,latitud,titular,cif,comarca,url_es,url_va,fe_constitucion
3014307,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CONTESTANA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CONTESTANA,PRIV.,CARRER,LITERATO AZORÍN,5,3820,COCENTAINA,ALICANTE/ALACANT,965590419.0,,1,-0.440837,38.73975,UNIÓN MUSICAL CONTESTANA,G03101649,EL COMTAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014307,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014307,
3014319,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,UNIÓ MUSICAL DE GATA,4,3740,GATA DE GORGOS,ALICANTE/ALACANT,965756089.0,965756635.0,1,0.082148,38.775587,AJUNTAMENT DE GATA DE GORGOS,P0307100H,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014319,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014319,
3014320,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN LÍRICA,ESCOLA PRIVADA DE MÚSICA UNIÓN LÍRICA,PRIV.,CARRER,NOVELDA,1,3650,PINÓS (EL),ALICANTE/ALACANT,965478720.0,,1,-1.043886,38.399586,UNIÓN LÍRICA PINOSENSE,G03101763,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014320,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014320,
3014332,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,MAESTRA CONSUELO SANCHIZ,38,3769,BENIMELI,ALICANTE/ALACANT,965587123.0,,1,-0.043725,38.822418,AJUNTAMENT DE BENIMELI,P0304000C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014332,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014332,
3014435,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA MAESTRO ALCOLEA,ESCUELA PRIVADA DE MÚSICA MAESTRO ALCOLEA,PRIV.,CARRER,DOCTOR FLEMING,10,3680,ASPE,ALICANTE/ALACANT,965491714.0,,1,-0.766239,38.34814,ASSOCIACIÓ ATENEO MUSICAL MAESTRO GILABERT,G03230935,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014435,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014435,
3014447,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ESCOLA D'EDUCANDS L'AVANÇ,ESCOLA PRIVADA DE MÚSICA ESCOLA D'EDUCANDS L'AVANÇ,PRIV.,PLAÇA,CONSTITUCIÓN,4,3560,CAMPELLO (EL),ALICANTE/ALACANT,965634120.0,,1,-0.397868,38.429118,ASSOCIACIÓ MUSICAL L'AVANÇ DEL CAMPELLO,G03100575,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014447,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014447,
3014459,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,PLAÇA,CONSTITUCIÓN,4,3560,CAMPELLO (EL),ALICANTE/ALACANT,965636194.0,,1,-0.39789,38.429034,ASSOCIACIÓ ORQUESTA DE PULSO Y PUA BATISTE MUT,G03133485,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014459,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014459,
3014678,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS,CONSERVATORI PROFESSIONAL DE MÚSICA GUITARRISTA J.TOMÁS,PÚB.,CARRER,SAN FERNANDO,30,3001,ALACANT,ALICANTE/ALACANT,965937010.0,,1,-0.483785,38.343559,GENERALITAT VALENCIANA,Q0300505E,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014678,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014678,
3014952,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA P.A. DE CARCAGENTE U.M.CIUD. ASÍS,ESCOLA PRIVADA DE MÚSICA P.A. DE CARCAGENTE U.M.CIUD. ASÍS,PRIV.,CARRER,VALL DE GALLINERA,4,3006,ALACANT,ALICANTE/ALACANT,965116087.0,,1,-0.513426,38.34604,UNIÓN MUSICAL CIUDAD DE ASÍS,G03744588,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014952,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014952,
3014964,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA LA UNIÓN MUSICAL,ESCUELA PRIVADA DE MÚSICA LA UNIÓN MUSICAL,PRIV.,CARRER,DOCTOR FLEMING,6,3160,ALMORADÍ,ALICANTE/ALACANT,965701982.0,,1,-0.793378,38.106382,SOCIEDAD UNIÓN MUSICAL DE ALMORADÍ,G03103462,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014964,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014964,
3014976,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA ANTONIO QUIRANTE,ESCUELA PRIVADA DE MÚSICA ANTONIO QUIRANTE,PRIV.,CARRER,SOCIEDAD MUSICAL LA ARMÓNICA,16,3350,COX,ALICANTE/ALACANT,965360671.0,,1,-0.884339,38.142603,ESCUELA DE MÚSICA ANTONIO QUIRANTE,G53284246,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014976,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014976,
3014991,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,PLAÇA,DE L'EXCONVENT,S/N,3640,MONÒVER,ALICANTE/ALACANT,966960796.0,,1,-0.842452,38.437716,ASOCIACIÓN ESCOLA DE MÚSICA DE MONÒVER,G53221701,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03014991,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03014991,
3015002,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA COMARCAL DE MÚSICA DEL COMTAT,ESCOLA PRIVADA DE MÚSICA COMARCAL DE MÚSICA DEL COMTAT,PRIV.,CARRER,CARME,2,3830,MURO DE ALCOY,ALICANTE/ALACANT,965532126.0,965532126.0,1,-0.435848,38.7804,JOVENTUTS MUSICALS DEL COMTAT,G53300935,EL COMTAT,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015002,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015002,
3015014,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA LA LIRA,ESCUELA PRIVADA DE MÚSICA LA LIRA,PRIV.,PLAÇA,DE LA IGLESIA,S/N,3170,ROJALES,ALICANTE/ALACANT,966714112.0,,1,-0.723499,38.088905,BANDA DE MÚSICA LA LIRA,V03705019,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015014,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015014,
3015026,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA SAN FULGENCIO,ESCUELA PRIVADA DE MÚSICA SAN FULGENCIO,PRIV.,CARRER,MENÉNDEZ Y PELAYO,8,3177,SAN FULGENCIO,ALICANTE/ALACANT,966794013.0,,1,-0.718759,38.114359,UNIÓN MUSICAL SAN FULGENCIO,G03151081,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015026,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015026,
3015403,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA MAESTRO RODRIGO,ESCUELA PRIVADA DE MÚSICA MAESTRO RODRIGO,PRIV.,CARRER,VALENCIA,4,3159,DAYA NUEVA,ALICANTE/ALACANT,687728898.0,,1,-0.760361,38.113068,ASOCIACIÓN ESCOLA DE MÚSICA MAESTRO RODRIGO,G53411120,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015403,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015403,29/02/2000
3015415,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA S. MUSICAL STA. Mª MAGDALENA,ESCOLA PRIVADA DE MÚSICA S. MUSICAL STA. Mª MAGDALENA,PRIV.,AVINGUDA,DE LA CONSTITUCIÓN,47,3660,NOVELDA,ALICANTE/ALACANT,965601430.0,,1,-0.76329,38.382711,SOCIEDAD MUSICAL SANTA MARÍA MAGDALENA,G53277547,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015415,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015415,29/02/2000
3015427,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA GONZALO ORTOLÀ,ESCOLA PRIVADA DE MÚSICA GONZALO ORTOLÀ,PRIV.,PLAÇA,DE L'ESCOLA. AJUNTAMENT. (APT. 53),,3760,ONDARA,ALICANTE/ALACANT,965767986.0,,1,0.017155,38.827522,ESCOLA DE MÚSICA GONZALO ORTOLÀ D'ONDARA,G53391090,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015427,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015427,29/02/2000
3015439,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,LEPANTO,3,3790,ORBA,ALICANTE/ALACANT,965583036.0,965583320.0,1,-0.064716,38.779246,AJUNTAMENT D'ORBA,P0309700C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015439,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015439,29/02/2000
3015440,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,ERAS,15-19,3420,CASTALLA,ALICANTE/ALACANT,677647635.0,,1,-0.674254,38.593661,ASOCIACIÓN ESCUELA MÚSICA STA. CECILIA DE CASTALLA,G53443024,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015440,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015440,29/02/2000
3015683,CONSERVATORIO ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,PÚB.,CARRER,COL.LEGI,S/N,3750,PEDREGUER,ALICANTE/ALACANT,966456200.0,966456776.0,1,0.03349,38.795219,AJUNTAMENT DE PEDREGUER,P0310100C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015683,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015683,16/07/2004
3015695,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA L'ILLA DE BENIDORM,ESCOLA PRIVADA DE MÚSICA L'ILLA DE BENIDORM,PRIV.,CARRER,SANTA CRISTINA,4,3501,BENIDORM,ALICANTE/ALACANT,667497202.0,,1,-0.131565,38.543128,SOCIETAT MUSICAL L'ILLA DE BENIDORM,G53217980,LA MARINA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015695,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015695,13/03/2001
3015701,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCUELA PRIVADA DE MÚSICA Y DANZA LA CONSTANCIA,ESCUELA PRIVADA DE MÚSICA Y DANZA LA CONSTANCIA,PRIV.,CARRER,ÓSCAR ESPLÁ,9-1,3158,CATRAL,ALICANTE/ALACANT,965723368.0,,1,-0.803745,38.160443,SOCIETAT UNIÓ MUSICAL LA CONSTANCIA,G03111986,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015701,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015701,13/03/2001
3015713,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA CENTRO ESTUDIO MUSICAL DOLORES,ESCUELA PRIVADA DE MÚSICA CENTRO ESTUDIO MUSICAL DOLORES,PRIV.,CARRER,DR. MORENO RUBIO,2,3150,DOLORES,ALICANTE/ALACANT,965726840.0,,1,-0.770505,38.137609,SOCIEDAD UNIÓN MUSICAL DE DOLORES,G03100625,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015713,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015713,13/03/2001
3015725,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA S. MUS.CULT. ELDENSE STA. CECILIA,ESCUELA PRIVADA DE MÚSICA S. MUS.CULT. ELDENSE STA. CECILIA,PRIV.,CARRER,POETA ZORRILLA,64,3600,ELDA,ALICANTE/ALACANT,965385325.0,,1,-0.791262,38.472658,ASSOCIACIÓ MÚSICO CULTURAL ELDENSE STA. CECILIA,G03313715,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015725,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015725,13/03/2001
3015737,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA DE LA SOCIETAT NUEVA UNIÓN MUSICAL,ESCUELA PRIVADA DE MÚSICA DE LA SOCIETAT NUEVA UNIÓN MUSICAL,PRIV.,CARRER,FÉLIX RODRÍGUEZ DE LA FUENTE,29,3348,GRANJA DE ROCAMORA,ALICANTE/ALACANT,661120152.0,,1,-0.889396,38.152096,SOCIETAT NUEVA UNIÓN MUSICAL,G03178431,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015737,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015737,13/03/2001
3015749,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA TRAD. VALLS DEL VINALOPÓ,ESCOLA PRIVADA DE MÚSICA I DANSA TRAD. VALLS DEL VINALOPÓ,PRIV.,CARRER,PRÍNCIPE DE ASTURIAS,4,3610,PETRER,ALICANTE/ALACANT,669380560.0,,1,-0.777206,38.482737,COLLA DE DOLÇAINERS I TABALETERS EL TERRÒS,G03551629,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015749,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015749,13/03/2001
3015750,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,CARRER,HORNO DEL VIDRIO,28,3658,SALINAS,ALICANTE/ALACANT,965720697.0,,1,-0.913633,38.520058,AYUNTAMIENTO DE SALINAS,P0311600A,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015750,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015750,13/03/2001
3015762,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA MAESTRO CLIMENT,ESCOLA PRIVADA DE MÚSICA MAESTRO CLIMENT,PRIV.,AVINGUDA,DE BENIDORM,S/N,3550,SANT JOAN D'ALACANT,ALICANTE/ALACANT,965657832.0,,1,-0.432249,38.395021,SOCIETAT MUSICAL LA PAZ,G03165875,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015762,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015762,13/03/2001
3015774,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,MAJOR,2,3789,VALL D'EBO (LA),ALICANTE/ALACANT,618156662.0,,1,-0.159758,38.805704,UNIÓ MUSICAL LA VALL D'EBO,G53385985,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03015774,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03015774,13/03/2001
3016021,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL ALGUEÑENSE,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL ALGUEÑENSE,PRIV.,CARRER,UNIÓN MUSICAL ALGUEÑENSE,S/N,3668,ALGUEÑA,ALICANTE/ALACANT,600410449.0,,1,-1.007912,38.340236,UNIÓN MUSICAL ALGUEÑENSE,G03521218,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016021,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016021,01/03/2002
3016031,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,FRONTÓ,1,3778,BENIARBEIG,ALICANTE/ALACANT,652919920.0,,1,-0.002437,38.823974,UNIÓ MUSICAL BENIARBEIG,G03181278,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016031,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016031,01/03/2002
3016043,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA LA CANYADA,ESCOLA PRIVADA DE MÚSICA LA CANYADA,PRIV.,CARRER,ELS TRINQUETS,1,3409,CAÑADA,ALICANTE/ALACANT,651818374.0,,1,-0.810017,38.674594,ESCOLA MUSICAL DE LA CANYADA,G13868823,L'ALT VINALOPÓ/EL ALTO VINALOPÓ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016043,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016043,01/03/2002
3016055,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,PRIV.,AVINGUDA,VIRGEN DE LAS NIEVES,S/N,3688,FONDÓ DE LES NEUS (EL),ALICANTE/ALACANT,965480007.0,965480007.0,1,-0.851809,38.30873,UNIÓN MUSICAL DE HONDÓN DE LAS NIEVES,G03156130,EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016055,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016055,01/03/2002
3016493,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA SOCIETAT UNIÓ MUSICAL,ESCOLA PRIVADA DE MÚSICA DE LA SOCIETAT UNIÓ MUSICAL,PRIV.,CARRER,PINTOR CABRERO,119,3801,ALCOI,ALICANTE/ALACANT,965524235.0,,1,-0.476924,38.705133,ASSOCIACIÓ UNIÓ MUSICAL D'ALCOI,G03125234,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016493,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016493,17/02/2004
3016501,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE L'ALACANTÍ-ALCOIÀ,ESCOLA PRIVADA DE MÚSICA DE L'ALACANTÍ-ALCOIÀ,PRIV.,CARRER,DOCTOR FERRAN,5,3440,IBI,ALICANTE/ALACANT,965554611.0,,1,-0.575538,38.622985,ASSOCIACIÓ JOVENTUTS MUSICALS DE L'ALACANTI-ALCOIA,G53809687,L'ALCOIÀ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016501,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016501,17/02/2004
3016511,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SANTA CECILIA,PRIV.,PLAÇA,DE LA IGLESIA,3,3170,ROJALES,ALICANTE/ALACANT,609627194.0,,1,-0.723569,38.088939,BANDA DE MÚSICA SANTA CECILIA DE ROJALES,V03704327,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016511,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016511,17/02/2004
3016572,CONSERVATORIO ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA,CONSERVATORI ELEMENTAL DE MÚSICA VICENTE PERELLÓ,CONSERVATORI ELEMENTAL DE MÚSICA VICENTE PERELLÓ,PÚB.,PLAÇA,MAYOR,12,3769,BENIMELI,ALICANTE/ALACANT,965587261.0,,1,-0.041926,38.822838,AJUNTAMENT DE BENIMELI,P0304000C,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03016572,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03016572,20/05/2005
3017141,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA EL SEGUILI,ESCOLA PRIVADA DE MÚSICA EL SEGUILI,PRIV.,CARRER,ESCOLES,2,3759,BENIDOLEIG,ALICANTE/ALACANT,966404158.0,,1,-0.029239,38.792192,AGRUPACIÓ MUSICAL EL SEGUILI DE BENIDOLEIG,G53848313,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017141,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017141,12/05/2005
3017151,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,PLAÇA,DE LES PESQUERES,10,3726,POBLE NOU DE BENITATXELL (EL),ALICANTE/ALACANT,966493369.0,,1,0.141835,38.730527,AJUNTAMENT D'EL POBLE NOU DE BENITATXELL,P0304200I,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017151,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017151,12/05/2005
3017163,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SAN ISIDRO,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SAN ISIDRO,PRIV.,PASSEIG,DE LAS PALMERAS,S/N,3349,SAN ISIDRO,ALICANTE/ALACANT,651957340.0,,1,-0.838322,38.173081,SOCIEDAD MUSICAL SAN ISIDRO,G03347499,EL BAIX SEGURA/LA VEGA BAJA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017163,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017163,12/05/2005
3017175,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,PLAÇA,MAJOR,1,3727,XALÓ,ALICANTE/ALACANT,966480576.0,,1,-0.011603,38.740996,AJUNTAMENT DE XALÓ,P0308100G,LA MARINA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017175,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017175,12/05/2005
3017503,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA SANT JOAN D'ALACANT,CENTRE ENS. PROFESSIONALS DE MÚSICA SANT JOAN D'ALACANT,PRIV.,AVINGUDA,DE L'INSTITUT (APT. 40),6,3550,SANT JOAN D'ALACANT,ALICANTE/ALACANT,965657832.0,,1,-0.441901,38.406359,ASSOCIACIÓ SOCIETAT MUSICAL LA PAZ DE SANT JOAN D'ALACANT,G03165875,L'ALACANTÍ,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017503,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017503,15/02/2010
